  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 187   22    0   47.06  38.10     8     17   21     12     22    22   100.00
 188   12    0   37.50  27.27     3      8   11      6     12    12   100.00
 189   19    0   60.00  50.00     9     15   18      7     19    19   100.00
 190   21    0   26.67  20.00     4     15   20     16     21    21   100.00
 191   35    0   75.00  44.12    15     20   34      6     35    35   100.00
 192   12    0   50.00  36.36     4      8   11      5     12    12   100.00
 193   29    0   68.18  53.57    15     22   28     10     29    29   100.00
 194   16    0   76.92  66.67    10     13   15      3     16    16   100.00
 195   35    0   53.57  44.12    15     28   34     15     35    35   100.00
 196   41    0   64.29  45.00    18     28   40     10     41    41   100.00
 197   57    0   50.00  41.07    23     46   56     25     57    57   100.00
 198   52    0   50.00  45.10    23     46   51     25     52    52   100.00
 199   10    0   66.67  44.44     4      6    9      2     10    10   100.00
 200   22    0   50.00  33.33     7     14   21     10     22    22   100.00
 201    8    0  100.00  71.43     5      5    7      0      8     8   100.00
 202   30    0   50.00  37.93    11     22   29     13     30    30   100.00
 203   24    0   41.18  30.43     7     17   23     12     24    24   100.00
 204   14    0   72.73  61.54     8     11   13      3     14    14   100.00
 205   30    0   35.00  24.14     7     20   29     18     30    30   100.00
 206   11    0   62.50  50.00     5      8   10      4     11    11   100.00
 207   26    0   38.89  28.00     7     18   25     14     26    26   100.00
 208   29    0   31.58  21.43     6     19   28     15     29    29   100.00
 209   23    0   55.56  45.45    10     18   22     10     23    23   100.00
 210   23    0   42.11  36.36     8     19   22     12     23    23   100.00
 211   20    0   28.57  21.05     4     14   19     13     20    20   100.00
 212   21    0   62.50  50.00    10     16   20      7     21    21   100.00
 213   26    0   45.00  36.00     9     20   25     15     26    26   100.00
 214   35    0   27.59  23.53     8     29   34     23     35    35   100.00
 215   34    0   56.52  39.39    13     23   33     13     34    34   100.00
 216   25    0   42.11  33.33     8     19   24     14     25    25   100.00
 217   13    0   90.00  75.00     9     10   12      1     13    13   100.00
 218   32    0   25.00  22.58     7     28   31     23     32    32   100.00
 219   11    0  100.00  70.00     7      7   10      0     11    11   100.00
 220   30    0   45.45  34.48    10     22   29     15     30    30   100.00
 221   39    0   34.48  26.32    10     29   38     20     39    39   100.00
 222   19    0   72.73  44.44     8     11   18      4     19    19   100.00
 223   34    0   39.29  33.33    11     28   33     18     34    34   100.00
 224   13    0   55.56  41.67     5      9   12      6     13    13   100.00
 225    9    0   66.67  50.00     4      6    8      2      9     9   100.00
 226   34    0   50.00  30.30    10     20   33     10     34    34   100.00
 227   27    0   40.00  30.77     8     20   26     15     27    27   100.00
 228   23    0   27.78  22.73     5     18   22     16     23    23   100.00
 229   19    0   53.85  38.89     7     13   18      8     19    19   100.00
 230   11    0   50.00  40.00     4      8   10      4     11    11   100.00
 231   16    0   45.45  33.33     5     11   15      7     16    16   100.00
 232   39    0   48.28  36.84    14     29   38     17     39    39   100.00
 233    4    0  100.00 100.00     3      3    3      0      4     4   100.00
 234   26    0   61.11  44.00    11     18   25      8     26    26   100.00
 235   18    0   75.00  52.94     9     12   17      4     18    18   100.00
 236   10    0  100.00  77.78     7      7    9      0     10    10   100.00
 237    6    0  100.00 100.00     5      5    5      0      6     6   100.00
 238   26    0   66.67  48.00    12     18   25      6     26    26   100.00
 239    6    0  100.00 100.00     5      5    5      0      6     6   100.00
 240   29    0   40.00  28.57     8     20   28     16     29    29   100.00
 241   52    0   54.05  39.22    20     37   51     22     52    52   100.00
 242    4    0  100.00 100.00     3      3    3      0      4     4   100.00
 243    9    0   28.57  25.00     2      7    8      6      9     9   100.00
 244   19    0   18.18  11.11     2     11   18     14     19    19   100.00
 245   16    0   54.55  40.00     6     11   15      7     16    16   100.00
 246   13    0   75.00  50.00     6      8   12      2     13    13   100.00
 247   44    0   37.93  25.58    11     29   43     22     44    44   100.00
 248   26    0   89.47  68.00    17     19   25      3     26    26   100.00
 249   24    0   73.33  47.83    11     15   23      6     24    24   100.00
 250   28    0   68.18  55.56    15     22   27      8     28    28   100.00
 251   26    0   44.44  32.00     8     18   25     11     26    26   100.00
 252   26    0   47.62  40.00    10     21   25     14     26    26   100.00
 253   27    0   38.10  30.77     8     21   26     16     27    27   100.00
 254   18    0   75.00  52.94     9     12   17      4     18    18   100.00
 255   33    0   50.00  34.38    11     22   32     13     33    33   100.00
 256   31    0   68.18  50.00    15     22   30      7     31    31   100.00
 257   23    0   52.94  40.91     9     17   22     12     23    23   100.00
 258   31    0   68.42  43.33    13     19   30      7     31    31   100.00
 259   17    0   66.67  62.50    10     15   16      5     17    17   100.00
